inbitrate,incodec,induration,inframerate,inframes,inheight,inwidth,insize,outbitrate,outcodec,outframerate,outheight,outwidth,utime
164017,h264,473,12,11826,240,320,1419320,109000,mpeg4,24,360,480,3.4
55552,mpeg4,98.683334,30,1184,144,176,48267,242000,h264,12,360,480,3.4
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,h264,29.97,144,176,3.4
55552,mpeg4,98.683334,12,1184,144,176,48267,242000,h264,12,360,480,3.4
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,h264,29.97,144,176,3.4
849586,h264,106.765,25,2669,720,1280,4427240,5000000,vp8,24,144,176,3.404
849586,h264,106.765,12,2669,720,1280,4427240,5000000,vp8,24,144,176,3.404
104723,vp8,131.76,25,3294,480,640,945865,3000000,h264,25,240,320,3.404
517364,h264,458.625,29.97,13746,480,640,5308581,539000,vp8,15,360,480,3.404
517364,h264,458.625,29.97,13746,480,640,5308581,5000000,mpeg4,12,480,640,3.404
517364,h264,458.625,12,13746,480,640,5308581,5000000,mpeg4,12,480,640,3.404
517364,h264,458.625,12,13746,480,640,5308581,539000,vp8,15,360,480,3.404
652967,vp8,270.655,30,8117,480,640,1912240,109000,flv,15,720,1280,3.404
652967,vp8,270.655,12,8117,480,640,1912240,109000,vp8,24,144,176,3.404
652967,vp8,270.655,30,8117,480,640,1912240,109000,vp8,24,144,176,3.404
257699,h264,339.667,30,10191,480,640,10121223,820000,mpeg4,24,360,480,3.404
257699,h264,339.667,12,10191,480,640,10121223,820000,mpeg4,24,360,480,3.404
652967,vp8,270.655,12,8117,480,640,1912240,109000,flv,15,720,1280,3.404
104723,vp8,131.76,12,3294,480,640,945865,3000000,h264,25,240,320,3.404
300437,h264,490.6,25,12266,360,480,1448177,56000,mpeg4,24,360,480,3.404
300437,h264,490.6,12,12266,360,480,1448177,56000,mpeg4,24,360,480,3.404
239336,flv,203.198,29.92,6078,240,320,853613,3000000,h264,15,144,176,3.404
239336,flv,203.198,12,6078,240,320,853613,3000000,h264,15,144,176,3.404
239336,flv,203.198,29.97,6078,240,320,853613,3000000,h264,15,144,176,3.404
239336,flv,203.198,30,6078,240,320,853613,3000000,h264,15,144,176,3.404
164017,h264,473,25,11826,240,320,1419320,56000,mpeg4,25,360,480,3.404
164017,h264,473,12,11826,240,320,1419320,56000,mpeg4,25,360,480,3.404
53707,mpeg4,177.33333,12,2128,144,176,100969,820000,mpeg4,12,720,1280,3.404
53707,mpeg4,177.33333,12,2128,144,176,100969,820000,vp8,29.97,360,480,3.404
53707,mpeg4,177.33333,29.97,2128,144,176,100969,820000,mpeg4,12,720,1280,3.404
53707,mpeg4,177.33333,29.97,2128,144,176,100969,820000,vp8,29.97,360,480,3.404
53707,mpeg4,177.33333,29.92,2128,144,176,100969,820000,mpeg4,12,720,1280,3.404
53707,mpeg4,177.33333,29.92,2128,144,176,100969,820000,vp8,29.97,360,480,3.404
849586,h264,106.765,25,2669,720,1280,4427240,3000000,vp8,24,144,176,3.408
849586,h264,106.765,25,2669,720,1280,4427240,109000,vp8,29.97,144,176,3.408
849586,h264,106.765,25,2669,720,1280,4427240,5000000,vp8,29.97,144,176,3.408
849586,h264,106.765,12,2669,720,1280,4427240,3000000,vp8,24,144,176,3.408
849586,h264,106.765,12,2669,720,1280,4427240,109000,vp8,29.97,144,176,3.408
849586,h264,106.765,12,2669,720,1280,4427240,5000000,vp8,29.97,144,176,3.408
794075,vp8,750.433,12,10112,720,1280,3852576,3000000,vp8,25,240,320,3.408
794075,vp8,750.433,30,10112,720,1280,3852576,3000000,vp8,25,240,320,3.408
646432,h264,384.451,29.97,11523,480,640,2839955,109000,vp8,15,240,320,3.408
652967,vp8,270.655,12,8117,480,640,1912240,56000,mpeg4,29.97,240,320,3.408
652967,vp8,270.655,30,8117,480,640,1912240,56000,mpeg4,29.97,240,320,3.408
646432,h264,384.451,12,11523,480,640,2839955,109000,vp8,15,240,320,3.408
104723,vp8,131.76,25,3294,480,640,945865,109000,vp8,12,480,640,3.408
104723,vp8,131.76,12,3294,480,640,945865,109000,vp8,12,480,640,3.408
186895,vp8,34.168,29.97,1021,360,480,238485,539000,mpeg4,29.97,360,480,3.408
186895,vp8,34.168,12,1021,360,480,238485,539000,mpeg4,29.97,360,480,3.408
54590,mpeg4,130.35667,29.97,1564,144,176,64483,109000,vp8,12,360,480,3.408
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,mpeg4,24,480,640,3.408
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,mpeg4,24,480,640,3.408
54590,mpeg4,130.35667,12,1564,144,176,64483,109000,vp8,12,360,480,3.408
849586,h264,106.765,25,2669,720,1280,4427240,242000,flv,29.97,720,1280,3.412
849586,h264,106.765,25,2669,720,1280,4427240,3000000,mpeg4,24,240,320,3.412
849586,h264,106.765,12,2669,720,1280,4427240,242000,flv,29.97,720,1280,3.412
849586,h264,106.765,12,2669,720,1280,4427240,3000000,mpeg4,24,240,320,3.412
517364,h264,458.625,29.97,13746,480,640,5308581,3000000,vp8,15,360,480,3.412
517364,h264,458.625,29.97,13746,480,640,5308581,56000,mpeg4,24,360,480,3.412
517364,h264,458.625,12,13746,480,640,5308581,56000,mpeg4,24,360,480,3.412
517364,h264,458.625,12,13746,480,640,5308581,3000000,vp8,15,360,480,3.412
297373,h264,204.938,16,3280,360,480,1451634,109000,h264,29.97,240,320,3.412
297373,h264,204.938,12,3280,360,480,1451634,109000,h264,29.97,240,320,3.412
372001,h264,52.68,25,1318,360,480,870136,5000000,mpeg4,12,360,480,3.412
372001,h264,52.68,12,1318,360,480,870136,5000000,mpeg4,12,360,480,3.412
231296,flv,189.956,29.97,5694,240,320,580292,242000,h264,15,240,320,3.412
239336,flv,203.198,29.92,6078,240,320,853613,5000000,flv,24,720,1280,3.412
239336,flv,203.198,12,6078,240,320,853613,5000000,flv,24,720,1280,3.412
239336,flv,203.198,29.97,6078,240,320,853613,5000000,flv,24,720,1280,3.412
239336,flv,203.198,29.92,6078,240,320,853613,539000,h264,25,144,176,3.412
231296,flv,189.956,12,5694,240,320,580292,242000,h264,15,240,320,3.412
239336,flv,203.198,12,6078,240,320,853613,539000,h264,25,144,176,3.412
239336,flv,203.198,29.97,6078,240,320,853613,539000,h264,25,144,176,3.412
164017,h264,473,25,11826,240,320,1419320,109000,h264,12,240,320,3.412
164017,h264,473,25,11826,240,320,1419320,820000,h264,15,144,176,3.412
239336,flv,203.198,30,6078,240,320,853613,5000000,flv,24,720,1280,3.412
239336,flv,203.198,30,6078,240,320,853613,539000,h264,25,144,176,3.412
164017,h264,473,12,11826,240,320,1419320,109000,h264,12,240,320,3.412
164017,h264,473,12,11826,240,320,1419320,820000,h264,15,144,176,3.412
54590,mpeg4,130.35667,29.97,1564,144,176,64483,109000,h264,24,240,320,3.412
53707,mpeg4,177.33333,12,2128,144,176,100969,56000,mpeg4,12,720,1280,3.412
53707,mpeg4,177.33333,29.97,2128,144,176,100969,56000,mpeg4,12,720,1280,3.412
54590,mpeg4,130.35667,12,1564,144,176,64483,109000,h264,24,240,320,3.412
53707,mpeg4,177.33333,29.92,2128,144,176,100969,56000,mpeg4,12,720,1280,3.412
849586,h264,106.765,25,2669,720,1280,4427240,5000000,mpeg4,12,360,480,3.416
849586,h264,106.765,25,2669,720,1280,4427240,242000,vp8,24,144,176,3.416
849586,h264,106.765,25,2669,720,1280,4427240,820000,flv,25,720,1280,3.416
849586,h264,106.765,12,2669,720,1280,4427240,820000,flv,25,720,1280,3.416
849586,h264,106.765,12,2669,720,1280,4427240,5000000,mpeg4,12,360,480,3.416
849586,h264,106.765,12,2669,720,1280,4427240,242000,vp8,24,144,176,3.416
652967,vp8,270.655,12,8117,480,640,1912240,5000000,mpeg4,24,240,320,3.416
652967,vp8,270.655,30,8117,480,640,1912240,5000000,mpeg4,24,240,320,3.416
300437,h264,490.6,25,12266,360,480,1448177,109000,vp8,24,240,320,3.416
372001,h264,52.68,25,1318,360,480,870136,5000000,flv,15,720,1280,3.416
372001,h264,52.68,12,1318,360,480,870136,5000000,flv,15,720,1280,3.416
300437,h264,490.6,12,12266,360,480,1448177,109000,vp8,24,240,320,3.416
231296,flv,189.956,29.97,5694,240,320,580292,56000,h264,29.97,240,320,3.416
244491,flv,340.424,11.99,4081,240,320,1168939,56000,vp8,25,480,640,3.416
231296,flv,189.956,12,5694,240,320,580292,56000,h264,29.97,240,320,3.416
239336,flv,203.198,29.92,6078,240,320,853613,3000000,mpeg4,12,480,640,3.416
239336,flv,203.198,12,6078,240,320,853613,3000000,mpeg4,12,480,640,3.416
239336,flv,203.198,29.97,6078,240,320,853613,3000000,mpeg4,12,480,640,3.416
239336,flv,203.198,30,6078,240,320,853613,3000000,mpeg4,12,480,640,3.416
53707,mpeg4,177.33333,12,2128,144,176,100969,56000,vp8,15,480,640,3.416
53707,mpeg4,177.33333,29.97,2128,144,176,100969,56000,vp8,15,480,640,3.416
53707,mpeg4,177.33333,29.92,2128,144,176,100969,56000,vp8,15,480,640,3.416
849586,h264,106.765,25,2669,720,1280,4427240,109000,mpeg4,15,480,640,3.42
849586,h264,106.765,25,2669,720,1280,4427240,56000,mpeg4,25,240,320,3.42
849586,h264,106.765,25,2669,720,1280,4427240,109000,mpeg4,25,240,320,3.42
849586,h264,106.765,12,2669,720,1280,4427240,109000,mpeg4,15,480,640,3.42
849586,h264,106.765,12,2669,720,1280,4427240,56000,mpeg4,25,240,320,3.42
849586,h264,106.765,12,2669,720,1280,4427240,109000,mpeg4,25,240,320,3.42
652967,vp8,270.655,12,8117,480,640,1912240,109000,mpeg4,25,360,480,3.42
652967,vp8,270.655,12,8117,480,640,1912240,242000,mpeg4,29.97,144,176,3.42
652967,vp8,270.655,30,8117,480,640,1912240,109000,mpeg4,25,360,480,3.42
652967,vp8,270.655,30,8117,480,640,1912240,242000,mpeg4,29.97,144,176,3.42
104723,vp8,131.76,25,3294,480,640,945865,56000,mpeg4,24,360,480,3.42
104723,vp8,131.76,25,3294,480,640,945865,3000000,vp8,15,480,640,3.42
104723,vp8,131.76,12,3294,480,640,945865,56000,mpeg4,24,360,480,3.42
104723,vp8,131.76,12,3294,480,640,945865,3000000,vp8,15,480,640,3.42
300437,h264,490.6,25,12266,360,480,1448177,5000000,mpeg4,29.97,240,320,3.42
300437,h264,490.6,12,12266,360,480,1448177,5000000,mpeg4,29.97,240,320,3.42
186895,vp8,34.168,29.97,1021,360,480,238485,242000,mpeg4,12,720,1280,3.42
186895,vp8,34.168,12,1021,360,480,238485,242000,mpeg4,12,720,1280,3.42
244491,flv,340.424,11.99,4081,240,320,1168939,56000,vp8,29.97,480,640,3.42
164017,h264,473,25,11826,240,320,1419320,109000,flv,12,1080,1920,3.42
239336,flv,203.198,29.92,6078,240,320,853613,539000,mpeg4,29.97,360,480,3.42
239336,flv,203.198,12,6078,240,320,853613,539000,mpeg4,29.97,360,480,3.42
239336,flv,203.198,29.97,6078,240,320,853613,539000,mpeg4,29.97,360,480,3.42
281642,h264,440.967,30,13230,240,320,2444863,56000,mpeg4,12,720,1280,3.42
281642,h264,440.967,12,13230,240,320,2444863,56000,mpeg4,12,720,1280,3.42
164017,h264,473,12,11826,240,320,1419320,109000,flv,12,1080,1920,3.42
239336,flv,203.198,30,6078,240,320,853613,539000,mpeg4,29.97,360,480,3.42
849586,h264,106.765,25,2669,720,1280,4427240,820000,mpeg4,12,480,640,3.424
849586,h264,106.765,25,2669,720,1280,4427240,5000000,mpeg4,12,480,640,3.424
849586,h264,106.765,25,2669,720,1280,4427240,820000,mpeg4,15,360,480,3.424
849586,h264,106.765,12,2669,720,1280,4427240,820000,mpeg4,12,480,640,3.424
849586,h264,106.765,12,2669,720,1280,4427240,5000000,mpeg4,12,480,640,3.424
849586,h264,106.765,12,2669,720,1280,4427240,820000,mpeg4,15,360,480,3.424
794075,vp8,750.433,12,10112,720,1280,3852576,109000,vp8,25,240,320,3.424
794075,vp8,750.433,30,10112,720,1280,3852576,109000,vp8,25,240,320,3.424
104723,vp8,131.76,25,3294,480,640,945865,5000000,h264,25,240,320,3.424
809256,h264,95.462,29.97,2862,480,640,886496,5000000,vp8,29.97,144,176,3.424
257699,h264,339.667,30,10191,480,640,10121223,5000000,h264,12,360,480,3.424
257699,h264,339.667,12,10191,480,640,10121223,5000000,h264,12,360,480,3.424
257699,h264,339.667,30,10191,480,640,10121223,3000000,mpeg4,25,360,480,3.424
257699,h264,339.667,12,10191,480,640,10121223,3000000,mpeg4,25,360,480,3.424
809256,h264,95.462,12,2862,480,640,886496,5000000,vp8,29.97,144,176,3.424
104723,vp8,131.76,25,3294,480,640,945865,539000,vp8,15,480,640,3.424
104723,vp8,131.76,12,3294,480,640,945865,5000000,h264,25,240,320,3.424
104723,vp8,131.76,12,3294,480,640,945865,539000,vp8,15,480,640,3.424
300437,h264,490.6,25,12266,360,480,1448177,56000,vp8,29.97,240,320,3.424
297373,h264,204.938,16,3280,360,480,1451634,242000,vp8,24,360,480,3.424
297373,h264,204.938,16,3280,360,480,1451634,109000,flv,15,1080,1920,3.424
297373,h264,204.938,12,3280,360,480,1451634,109000,flv,15,1080,1920,3.424
297373,h264,204.938,12,3280,360,480,1451634,242000,vp8,24,360,480,3.424
300437,h264,490.6,12,12266,360,480,1448177,56000,vp8,29.97,240,320,3.424
239336,flv,203.198,29.92,6078,240,320,853613,109000,h264,29.97,240,320,3.424
239336,flv,203.198,12,6078,240,320,853613,109000,h264,29.97,240,320,3.424
239336,flv,203.198,29.97,6078,240,320,853613,109000,h264,29.97,240,320,3.424
239336,flv,203.198,30,6078,240,320,853613,109000,h264,29.97,240,320,3.424
52783,mpeg4,290.01666,25,3478,144,176,119325,5000000,mpeg4,25,480,640,3.424
52783,mpeg4,290.01666,12,3478,144,176,119325,5000000,mpeg4,25,480,640,3.424
794075,vp8,750.433,30,10112,720,1280,3852576,3000000,mpeg4,25,360,480,3.428
794075,vp8,750.433,30,10112,720,1280,3852576,820000,mpeg4,29.97,144,176,3.428
794075,vp8,750.433,12,10112,720,1280,3852576,3000000,mpeg4,25,360,480,3.428
794075,vp8,750.433,12,10112,720,1280,3852576,820000,mpeg4,29.97,144,176,3.428
809256,h264,95.462,29.97,2862,480,640,886496,242000,mpeg4,24,360,480,3.428
809256,h264,95.462,12,2862,480,640,886496,242000,mpeg4,24,360,480,3.428
297373,h264,204.938,16,3280,360,480,1451634,242000,vp8,25,360,480,3.428
297373,h264,204.938,16,3280,360,480,1451634,3000000,vp8,25,360,480,3.428
297373,h264,204.938,12,3280,360,480,1451634,3000000,vp8,25,360,480,3.428
227246,vp8,246.309,29.97,7379,360,480,824553,56000,h264,15,240,320,3.428
186895,vp8,34.168,29.97,1021,360,480,238485,5000000,flv,29.97,720,1280,3.428
227246,vp8,246.309,12,7379,360,480,824553,56000,h264,15,240,320,3.428
297373,h264,204.938,12,3280,360,480,1451634,242000,vp8,25,360,480,3.428
186895,vp8,34.168,12,1021,360,480,238485,5000000,flv,29.97,720,1280,3.428
164017,h264,473,25,11826,240,320,1419320,242000,mpeg4,12,720,1280,3.428
164017,h264,473,12,11826,240,320,1419320,242000,mpeg4,12,720,1280,3.428
849586,h264,106.765,25,2669,720,1280,4427240,56000,mpeg4,29.97,240,320,3.432
849586,h264,106.765,12,2669,720,1280,4427240,56000,mpeg4,29.97,240,320,3.432
794075,vp8,750.433,30,10112,720,1280,3852576,56000,mpeg4,24,360,480,3.432
794075,vp8,750.433,12,10112,720,1280,3852576,56000,mpeg4,24,360,480,3.432
646432,h264,384.451,29.97,11523,480,640,2839955,56000,mpeg4,29.97,144,176,3.432
652967,vp8,270.655,12,8117,480,640,1912240,539000,mpeg4,29.97,240,320,3.432
652967,vp8,270.655,30,8117,480,640,1912240,539000,mpeg4,29.97,240,320,3.432
646432,h264,384.451,12,11523,480,640,2839955,56000,mpeg4,29.97,144,176,3.432
297373,h264,204.938,16,3280,360,480,1451634,109000,h264,12,360,480,3.432
297373,h264,204.938,16,3280,360,480,1451634,242000,flv,15,1080,1920,3.432
297373,h264,204.938,12,3280,360,480,1451634,242000,flv,15,1080,1920,3.432
297373,h264,204.938,12,3280,360,480,1451634,109000,h264,12,360,480,3.432
351217,h264,42.967,12,1290,360,480,278413,242000,mpeg4,24,360,480,3.432
351217,h264,42.967,30,1290,360,480,278413,242000,mpeg4,24,360,480,3.432
56847,mpeg4,173.45166,30,2081,144,176,96687,5000000,vp8,24,360,480,3.432
56847,mpeg4,173.45166,12,2081,144,176,96687,5000000,vp8,24,360,480,3.432
794075,vp8,750.433,30,10112,720,1280,3852576,242000,h264,25,144,176,3.436
794075,vp8,750.433,12,10112,720,1280,3852576,242000,h264,25,144,176,3.436
849586,h264,106.765,25,2669,720,1280,4427240,56000,flv,25,720,1280,3.436
849586,h264,106.765,12,2669,720,1280,4427240,56000,flv,25,720,1280,3.436
517364,h264,458.625,29.97,13746,480,640,5308581,56000,h264,25,240,320,3.436
809256,h264,95.462,29.97,2862,480,640,886496,820000,vp8,29.97,144,176,3.436
517364,h264,458.625,12,13746,480,640,5308581,56000,h264,25,240,320,3.436
652967,vp8,270.655,30,8117,480,640,1912240,56000,h264,29.97,144,176,3.436
652967,vp8,270.655,12,8117,480,640,1912240,56000,h264,29.97,144,176,3.436
104723,vp8,131.76,25,3294,480,640,945865,56000,mpeg4,12,720,1280,3.436
809256,h264,95.462,12,2862,480,640,886496,820000,vp8,29.97,144,176,3.436
104723,vp8,131.76,12,3294,480,640,945865,56000,mpeg4,12,720,1280,3.436
297373,h264,204.938,16,3280,360,480,1451634,820000,vp8,29.97,360,480,3.436
297373,h264,204.938,12,3280,360,480,1451634,820000,vp8,29.97,360,480,3.436
281642,h264,440.967,30,13230,240,320,2444863,5000000,h264,29.97,144,176,3.436
281642,h264,440.967,12,13230,240,320,2444863,5000000,h264,29.97,144,176,3.436
849586,h264,106.765,25,2669,720,1280,4427240,539000,mpeg4,25,240,320,3.44
849586,h264,106.765,12,2669,720,1280,4427240,539000,mpeg4,25,240,320,3.44
239336,flv,203.198,29.92,6078,240,320,853613,539000,mpeg4,12,720,1280,3.44
239336,flv,203.198,29.92,6078,240,320,853613,5000000,mpeg4,24,360,480,3.44
239336,flv,203.198,12,6078,240,320,853613,539000,mpeg4,12,720,1280,3.44
239336,flv,203.198,12,6078,240,320,853613,5000000,mpeg4,24,360,480,3.44
239336,flv,203.198,29.97,6078,240,320,853613,539000,mpeg4,12,720,1280,3.44
239336,flv,203.198,29.97,6078,240,320,853613,5000000,mpeg4,24,360,480,3.44
281642,h264,440.967,12,13230,240,320,2444863,539000,mpeg4,24,360,480,3.44
281642,h264,440.967,30,13230,240,320,2444863,539000,mpeg4,24,360,480,3.44
239336,flv,203.198,30,6078,240,320,853613,539000,mpeg4,12,720,1280,3.44
239336,flv,203.198,30,6078,240,320,853613,5000000,mpeg4,24,360,480,3.44
849586,h264,106.765,25,2669,720,1280,4427240,539000,mpeg4,12,480,640,3.444
849586,h264,106.765,25,2669,720,1280,4427240,56000,vp8,29.97,144,176,3.444
849586,h264,106.765,12,2669,720,1280,4427240,539000,mpeg4,12,480,640,3.444
849586,h264,106.765,12,2669,720,1280,4427240,56000,vp8,29.97,144,176,3.444
809256,h264,95.462,29.97,2862,480,640,886496,5000000,mpeg4,15,360,480,3.444
646432,h264,384.451,29.97,11523,480,640,2839955,820000,mpeg4,29.97,144,176,3.444
104723,vp8,131.76,25,3294,480,640,945865,109000,flv,15,1080,1920,3.444
646432,h264,384.451,12,11523,480,640,2839955,820000,mpeg4,29.97,144,176,3.444
809256,h264,95.462,12,2862,480,640,886496,5000000,mpeg4,15,360,480,3.444
104723,vp8,131.76,12,3294,480,640,945865,109000,flv,15,1080,1920,3.444
320011,vp8,107.443,30,3220,360,480,671936,242000,flv,29.97,720,1280,3.444
320011,vp8,107.443,12,3220,360,480,671936,242000,flv,29.97,720,1280,3.444
244491,flv,340.424,11.99,4081,240,320,1168939,3000000,h264,25,144,176,3.444
244491,flv,340.424,11.99,4081,240,320,1168939,820000,h264,29.97,144,176,3.444
231296,flv,189.956,29.97,5694,240,320,580292,109000,vp8,25,360,480,3.444
231296,flv,189.956,12,5694,240,320,580292,109000,vp8,25,360,480,3.444
794075,vp8,750.433,30,10112,720,1280,3852576,5000000,mpeg4,25,240,320,3.448
794075,vp8,750.433,12,10112,720,1280,3852576,5000000,mpeg4,25,240,320,3.448
809256,h264,95.462,29.97,2862,480,640,886496,109000,mpeg4,24,240,320,3.448
809256,h264,95.462,29.97,2862,480,640,886496,242000,mpeg4,24,240,320,3.448
652967,vp8,270.655,12,8117,480,640,1912240,5000000,mpeg4,29.97,144,176,3.448
652967,vp8,270.655,30,8117,480,640,1912240,5000000,mpeg4,29.97,144,176,3.448
809256,h264,95.462,12,2862,480,640,886496,109000,mpeg4,24,240,320,3.448
809256,h264,95.462,12,2862,480,640,886496,242000,mpeg4,24,240,320,3.448
297373,h264,204.938,16,3280,360,480,1451634,820000,flv,15,1080,1920,3.448
297373,h264,204.938,12,3280,360,480,1451634,820000,flv,15,1080,1920,3.448
186895,vp8,34.168,29.97,1021,360,480,238485,109000,flv,12,1080,1920,3.448
186895,vp8,34.168,29.97,1021,360,480,238485,242000,flv,12,1080,1920,3.448
186895,vp8,34.168,29.97,1021,360,480,238485,820000,flv,12,1080,1920,3.448
186895,vp8,34.168,12,1021,360,480,238485,109000,flv,12,1080,1920,3.448
186895,vp8,34.168,12,1021,360,480,238485,242000,flv,12,1080,1920,3.448
186895,vp8,34.168,12,1021,360,480,238485,820000,flv,12,1080,1920,3.448
164017,h264,473,25,11826,240,320,1419320,3000000,flv,29.97,720,1280,3.448
164017,h264,473,12,11826,240,320,1419320,3000000,flv,29.97,720,1280,3.448
809256,h264,95.462,29.97,2862,480,640,886496,109000,vp8,12,240,320,3.452
809256,h264,95.462,12,2862,480,640,886496,109000,vp8,12,240,320,3.452
300437,h264,490.6,25,12266,360,480,1448177,3000000,mpeg4,29.97,240,320,3.452
300437,h264,490.6,12,12266,360,480,1448177,3000000,mpeg4,29.97,240,320,3.452
231296,flv,189.956,29.97,5694,240,320,580292,820000,h264,12,240,320,3.452
231296,flv,189.956,12,5694,240,320,580292,820000,h264,12,240,320,3.452
2917311,h264,519.29,29.97,15563,720,1280,12141770,3000000,flv,29.97,144,176,3.456
849586,h264,106.765,25,2669,720,1280,4427240,3000000,vp8,25,144,176,3.456
2917311,h264,519.29,12,15563,720,1280,12141770,3000000,flv,29.97,144,176,3.456
849586,h264,106.765,12,2669,720,1280,4427240,3000000,vp8,25,144,176,3.456
517364,h264,458.625,29.97,13746,480,640,5308581,56000,flv,29.97,720,1280,3.456
517364,h264,458.625,29.97,13746,480,640,5308581,539000,flv,29.97,720,1280,3.456
517364,h264,458.625,12,13746,480,640,5308581,56000,flv,29.97,720,1280,3.456
517364,h264,458.625,12,13746,480,640,5308581,539000,flv,29.97,720,1280,3.456
646432,h264,384.451,29.97,11523,480,640,2839955,3000000,mpeg4,24,240,320,3.456
646432,h264,384.451,12,11523,480,640,2839955,3000000,mpeg4,24,240,320,3.456
297373,h264,204.938,16,3280,360,480,1451634,56000,flv,15,1080,1920,3.456
297373,h264,204.938,12,3280,360,480,1451634,56000,flv,15,1080,1920,3.456
231296,flv,189.956,29.97,5694,240,320,580292,539000,h264,29.97,144,176,3.456
231296,flv,189.956,29.97,5694,240,320,580292,539000,mpeg4,29.97,360,480,3.456
231296,flv,189.956,12,5694,240,320,580292,539000,h264,29.97,144,176,3.456
231296,flv,189.956,12,5694,240,320,580292,539000,mpeg4,29.97,360,480,3.456
54590,mpeg4,130.35667,29.97,1564,144,176,64483,56000,mpeg4,12,720,1280,3.456
54590,mpeg4,130.35667,12,1564,144,176,64483,56000,mpeg4,12,720,1280,3.456
849586,h264,106.765,25,2669,720,1280,4427240,820000,flv,24,720,1280,3.46
849586,h264,106.765,12,2669,720,1280,4427240,820000,flv,24,720,1280,3.46
104723,vp8,131.76,25,3294,480,640,945865,242000,flv,15,1080,1920,3.46
104723,vp8,131.76,12,3294,480,640,945865,242000,flv,15,1080,1920,3.46
297373,h264,204.938,16,3280,360,480,1451634,242000,vp8,29.97,360,480,3.46
320011,vp8,107.443,30,3220,360,480,671936,539000,flv,29.97,720,1280,3.46
186895,vp8,34.168,29.97,1021,360,480,238485,56000,flv,12,1080,1920,3.46
297373,h264,204.938,12,3280,360,480,1451634,242000,vp8,29.97,360,480,3.46
186895,vp8,34.168,12,1021,360,480,238485,56000,flv,12,1080,1920,3.46
320011,vp8,107.443,12,3220,360,480,671936,539000,flv,29.97,720,1280,3.46
164017,h264,473,25,11826,240,320,1419320,3000000,flv,25,720,1280,3.46
281642,h264,440.967,12,13230,240,320,2444863,5000000,mpeg4,24,360,480,3.46
281642,h264,440.967,12,13230,240,320,2444863,820000,mpeg4,25,360,480,3.46
164017,h264,473,12,11826,240,320,1419320,3000000,flv,25,720,1280,3.46
281642,h264,440.967,30,13230,240,320,2444863,5000000,mpeg4,24,360,480,3.46
281642,h264,440.967,30,13230,240,320,2444863,820000,mpeg4,25,360,480,3.46
849586,h264,106.765,25,2669,720,1280,4427240,242000,vp8,25,144,176,3.464
849586,h264,106.765,12,2669,720,1280,4427240,242000,vp8,25,144,176,3.464
646432,h264,384.451,29.97,11523,480,640,2839955,820000,mpeg4,24,144,176,3.464
646432,h264,384.451,12,11523,480,640,2839955,820000,mpeg4,24,144,176,3.464
244491,flv,340.424,11.99,4081,240,320,1168939,820000,h264,24,144,176,3.464
244491,flv,340.424,11.99,4081,240,320,1168939,56000,mpeg4,12,720,1280,3.464
272898,flv,69.933,15,1050,240,320,349781,109000,vp8,12,360,480,3.464
272898,flv,69.933,12,1050,240,320,349781,109000,vp8,12,360,480,3.464
517364,h264,458.625,29.97,13746,480,640,5308581,109000,flv,29.97,720,1280,3.468
517364,h264,458.625,29.97,13746,480,640,5308581,242000,flv,29.97,720,1280,3.468
517364,h264,458.625,12,13746,480,640,5308581,109000,flv,29.97,720,1280,3.468
517364,h264,458.625,12,13746,480,640,5308581,242000,flv,29.97,720,1280,3.468
646432,h264,384.451,29.97,11523,480,640,2839955,242000,h264,25,144,176,3.468
646432,h264,384.451,12,11523,480,640,2839955,242000,h264,25,144,176,3.468
372001,h264,52.68,25,1318,360,480,870136,242000,h264,24,144,176,3.468
372001,h264,52.68,12,1318,360,480,870136,242000,h264,24,144,176,3.468
320011,vp8,107.443,30,3220,360,480,671936,539000,h264,24,144,176,3.468
186895,vp8,34.168,29.97,1021,360,480,238485,5000000,mpeg4,29.97,360,480,3.468
186895,vp8,34.168,12,1021,360,480,238485,5000000,mpeg4,29.97,360,480,3.468
320011,vp8,107.443,12,3220,360,480,671936,539000,h264,24,144,176,3.468
164017,h264,473,25,11826,240,320,1419320,539000,mpeg4,15,480,640,3.468
164017,h264,473,12,11826,240,320,1419320,539000,mpeg4,15,480,640,3.468
52783,mpeg4,290.01666,25,3478,144,176,119325,109000,h264,24,240,320,3.468
52783,mpeg4,290.01666,12,3478,144,176,119325,109000,h264,24,240,320,3.468
794075,vp8,750.433,12,10112,720,1280,3852576,109000,h264,15,240,320,3.472
794075,vp8,750.433,30,10112,720,1280,3852576,109000,h264,15,240,320,3.472
809256,h264,95.462,29.97,2862,480,640,886496,820000,mpeg4,29.97,240,320,3.472
809256,h264,95.462,12,2862,480,640,886496,820000,mpeg4,29.97,240,320,3.472
646432,h264,384.451,29.97,11523,480,640,2839955,56000,mpeg4,24,240,320,3.476
646432,h264,384.451,12,11523,480,640,2839955,56000,mpeg4,24,240,320,3.476
104723,vp8,131.76,25,3294,480,640,945865,820000,vp8,24,360,480,3.476
104723,vp8,131.76,12,3294,480,640,945865,820000,vp8,24,360,480,3.476
